0,0,2,32,20,30,8,0
0,0,31,19,23,24,35,0
0,0,6,27,13,21,0,0
0,0,8,24,13,12,10,0
0,0,17,9,0,10,19,0
0,0,22,11,6,9,18,0
0,0,11,21,13,17,18,0
0,0,0,27,13,17,0,0
0,0,25,21,23,23,23,0
0,0,29,28,26,27,30,0
0,0,15,12,8,9,9,0
0,0,23,16,10,11,16,0
0,0,1,21,8,12,9,0
0,0,6,7,13,0,0,0
0,0,6,17,7,13,7,0
0,0,5,22,14,18,10,0
0,0,17,15,14,17,10,0
0,0,19,21,18,20,8,0
0,0,6,24,13,15,9,0
0,0,0,13,8,13,0,0
0,0,11,11,6,8,11,0
0,0,0,26,12,22,0,0
0,0,33,22,15,35,24,0
0,0,22,19,13,19,22,0
0,0,9,15,13,18,10,0
0,0,15,8,11,10,6,0
0,0,4,22,15,23,6,0
0,0,18,10,10,9,19,0
0,0,19,11,11,6,15,0
0,0,13,32,23,30,11,0
0,0,15,28,30,29,17,0
0,0,0,22,21,22,0,0
0,0,3,24,15,23,0,0
0,0,6,22,16,24,0,0
0,0,0,28,13,21,0,0
0,0,0,23,13,16,0,0
0,0,0,29,14,22,0,0
0,0,4,35,24,34,10,0
0,0,8,29,27,36,9,0
0,0,20,13,11,9,12,0
0,0,18,14,8,11,19,0
0,0,12,10,8,15,7,0
0,0,20,15,13,14,18,0
0,0,15,16,13,16,18,0
0,0,19,20,13,36,22,0
0,0,15,32,16,26,20,0
0,0,2,16,4,12,7,0
0,0,0,29,15,29,0,0
0,0,4,27,11,21,0,0
0,0,0,17,6,17,0,0
0,0,0,24,14,17,0,0
0,0,0,18,6,11,6,0
0,0,0,18,6,17,0,0
0,0,15,25,12,17,8,0
0,0,0,19,5,15,0,0
0,0,8,21,13,17,10,0
0,0,23,19,21,19,28,0
0,0,10,10,8,8,7,0
0,0,15,12,8,10,10,0
0,0,22,12,8,7,11,0
0,0,18,9,9,8,10,0
0,0,19,11,6,8,16,0
0,0,10,23,23,28,7,0
0,0,1,37,20,31,0,0
0,0,4,38,22,36,9,0
0,0,0,25,11,20,0,0
0,0,9,26,14,17,0,0
0,0,23,16,12,16,8,0
0,0,6,25,11,17,0,0
0,0,7,30,22,28,20,0
0,0,3,28,22,30,8,0
0,0,0,35,21,28,7,0
0,0,20,10,5,11,21,0
0,0,23,11,6,8,16,0
0,0,20,16,9,7,14,0
0,0,11,11,6,16,12,0
0,0,16,10,7,11,18,0
0,0,20,20,14,22,16,0
0,0,25,13,16,20,14,0
0,0,0,18,10,14,0,0
0,0,0,18,6,13,0,0
0,0,5,25,16,24,0,0
0,0,0,25,10,20,0,0
0,0,1,16,5,12,6,0
0,0,14,12,7,11,9,0
0,0,12,8,6,10,10,0
0,0,3,24,18,22,10,0
0,0,13,22,15,21,13,0
0,0,3,15,4,14,0,0
0,0,20,13,10,9,21,0
0,0,17,18,15,22,7,0
0,0,16,14,10,11,16,0
0,0,14,18,11,9,11,0
0,0,13,9,4,9,7,0
0,0,18,9,9,4,13,0
0,0,22,14,9,9,20,0
0,0,6,31,18,25,9,0
0,0,6,27,23,27,8,0
0,0,3,30,17,26,0,0
0,0,0,26,15,18,0,0
0,0,8,21,11,21,0,0
0,0,0,28,13,24,0,0
0,0,0,24,16,18,0,0
0,0,7,27,22,25,9,0
0,0,8,26,18,29,9,0
0,0,1,31,18,27,0,0
0,0,20,10,8,8,15,0
0,0,21,12,7,10,15,0
0,0,12,13,8,14,12,0
0,0,20,15,9,13,12,0
0,0,15,18,9,10,14,0
0,0,5,23,14,25,10,0
0,0,13,23,17,20,7,0
0,0,0,26,12,17,0,0
0,0,9,13,9,14,9,0
0,0,14,9,8,14,7,0
0,0,0,29,15,21,0,0
0,0,12,16,9,12,9,0
0,0,19,21,11,25,23,0
0,0,1,18,6,21,0,0
0,0,1,26,14,28,0,0
0,0,3,30,17,19,9,0
0,0,10,12,6,10,11,0
0,0,28,21,14,19,31,0
0,0,8,29,17,19,13,0
0,0,0,19,6,15,0,0
0,0,13,17,11,12,9,0
0,0,16,13,6,8,18,0
0,0,19,14,10,9,17,0
0,0,13,25,20,30,5,0
0,0,16,31,27,28,19,0
0,0,4,25,12,21,5,0
0,0,11,27,13,28,0,0
0,0,0,26,13,21,0,0
0,0,0,20,20,21,0,0
0,0,0,30,11,25,0,0
0,0,9,23,13,12,11,0
0,0,7,28,23,33,6,0
0,0,11,27,18,20,21,0
0,0,18,12,11,10,18,0
0,0,23,15,10,8,15,0
0,0,14,17,10,11,14,0
0,0,1,17,7,15,8,0
0,0,14,20,16,17,14,0
0,0,13,21,19,12,18,0
0,0,0,20,14,16,0,0
0,0,13,10,9,12,12,0
0,0,6,12,4,18,0,0
0,0,0,21,14,21,0,0
0,0,21,20,17,25,18,0
0,0,13,12,9,10,10,0
0,0,16,22,18,25,4,0
0,0,10,26,17,19,16,0
0,0,1,17,6,14,6,0
0,0,17,16,11,16,22,0
0,0,15,19,11,14,25,0
0,0,16,20,14,13,14,0
0,0,12,15,7,15,9,0
0,0,18,10,10,12,11,0
0,0,9,15,11,12,9,0
0,0,19,15,16,20,9,0
0,0,4,33,18,29,8,0
0,0,0,28,11,21,0,0
0,0,0,27,12,19,0,0
0,0,0,19,17,23,0,0
0,0,1,20,14,14,11,0
0,0,5,25,15,20,0,0
0,0,14,9,10,10,17,0
0,0,9,11,13,10,8,0
0,0,8,9,11,9,4,0
0,0,14,8,10,13,8,0
0,0,2,7,11,8,2,0
0,0,0,22,12,12,0,0
0,0,0,23,13,19,0,0
0,0,0,29,12,23,0,0
0,0,0,21,13,19,0,0
0,0,0,20,12,22,0,0
0,0,10,27,18,22,7,0
0,0,0,19,10,23,0,0
0,0,10,12,6,10,14,0
0,0,17,10,7,11,9,0
0,0,11,14,5,12,7,0
0,0,11,24,18,14,16,0
0,0,13,15,9,16,17,0
0,0,31,12,12,16,22,0
0,0,8,27,11,22,0,0
0,0,3,16,8,11,7,0
0,0,2,19,7,11,10,0
0,0,16,19,19,17,10,0
0,0,14,12,7,9,10,0
0,0,17,28,20,27,10,0
0,0,0,24,13,22,0,0
0,0,14,12,6,13,11,0
0,0,0,25,13,28,0,0
0,0,18,16,11,14,23,0
0,0,13,18,14,17,20,0
0,0,17,8,9,9,10,0
0,0,14,14,12,15,10,0
0,0,10,27,23,28,12,0
0,0,0,27,12,22,0,0
0,0,0,24,14,18,0,0
0,0,5,28,12,23,13,0
0,0,0,22,14,27,0,0
0,0,0,21,12,15,0,0
0,0,10,7,8,10,5,0
0,0,13,13,10,11,12,0
0,0,14,10,13,12,14,0
0,0,8,8,10,8,5,0
0,0,11,9,14,6,10,0
0,0,11,8,7,10,14,0
0,0,0,15,14,9,0,0
0,0,5,20,14,19,0,0
0,0,0,21,12,22,0,0
0,0,0,38,14,26,0,0
0,0,0,19,11,22,0,0
0,0,2,38,21,35,0,0
0,0,16,11,9,12,17,0
0,0,0,7,6,5,0,0
0,0,15,11,7,13,23,0
0,0,20,21,9,17,15,0
0,0,17,25,17,17,16,0
0,0,1,23,14,14,10,0
0,0,5,13,6,15,6,0
0,0,10,10,7,10,9,0
0,0,4,32,12,21,10,0
0,0,0,17,25,24,0,0
0,0,2,32,17,19,8,0
0,0,3,13,5,10,7,0
0,0,7,19,8,13,9,0
0,0,0,26,17,22,0,0
0,0,18,15,11,14,15,0
0,0,12,13,12,13,15,0
0,0,5,8,5,20,0,0
0,0,6,17,7,11,6,0
0,0,2,30,16,30,0,0
0,0,0,18,13,15,0,0
0,0,0,27,11,20,0,0
0,0,7,27,11,23,0,0
0,0,13,8,10,7,13,0
0,0,0,24,16,15,0,0
0,0,0,30,14,14,0,0
0,0,11,10,10,6,7,0
0,0,7,9,12,15,7,0
0,0,15,10,13,13,8,0
0,0,9,7,6,6,3,0
0,0,23,14,7,16,15,0
0,0,2,21,17,21,0,0
0,0,11,10,11,11,10,0
0,0,0,18,11,18,0,0
0,0,0,25,11,21,0,0
0,0,0,24,10,20,0,0
0,0,14,35,19,26,7,0
0,0,7,11,4,13,6,0
0,0,0,12,6,15,0,0
0,0,17,15,11,18,25,0
0,0,1,23,18,20,8,0
0,0,6,15,9,20,0,0
0,0,0,28,14,19,0,0
0,0,2,29,16,26,0,0
0,0,4,16,8,12,8,0
0,0,1,40,24,38,0,0
0,0,13,12,10,14,14,0
0,0,13,23,11,17,9,0
0,0,11,15,7,13,9,0
0,0,9,9,7,10,12,0
0,0,5,25,14,26,0,0
0,0,19,16,15,16,26,0
0,0,14,9,11,14,19,0
0,0,13,10,4,12,8,0
0,0,11,14,10,13,5,0
0,0,6,6,7,12,7,0
0,0,26,13,24,10,0,0
0,0,0,16,12,23,0,0
0,0,17,27,22,30,8,0
0,0,0,23,15,17,0,0
0,0,0,20,9,17,0,0
0,0,21,11,13,8,15,0
0,0,2,22,16,14,9,0
0,0,16,11,15,13,18,0
0,0,8,9,10,10,7,0
0,0,7,14,9,7,9,0
0,0,19,9,13,11,12,0
0,0,0,23,13,23,0,0
0,0,21,10,9,9,15,0
0,0,0,20,8,18,0,0
0,0,0,30,9,22,0,0
0,0,2,34,22,32,0,0
0,0,0,25,11,16,0,0
0,0,0,25,17,25,0,0
0,0,20,9,11,12,11,0
0,0,9,11,6,14,7,0
0,0,12,11,8,11,10,0
0,0,18,10,13,18,17,0
0,0,6,19,18,15,14,0
0,0,14,9,7,10,13,0
0,0,0,30,14,27,0,0
0,0,7,30,18,30,0,0
0,0,4,19,6,16,7,0
0,0,17,14,5,14,17,0
1,0,0,3,32,6,0,0
1,0,5,9,35,6,6,0
1,0,1,14,44,4,0,0
1,0,1,5,49,15,0,0
1,0,1,13,27,4,0,0
1,0,0,3,14,12,0,0
1,0,0,1,20,6,0,0
1,0,0,2,15,14,0,0
1,0,0,1,28,0,0,0
1,0,0,1,35,0,0,0
1,0,0,1,32,0,0,0
1,0,0,3,15,8,0,0
1,0,0,7,25,4,0,0
1,0,0,18,29,8,0,0
1,0,0,3,13,20,0,0
1,0,0,7,25,3,0,0
1,0,1,8,11,25,1,0
1,0,0,4,17,33,0,0
1,0,0,5,25,5,0,0
1,0,0,2,12,0,0,0
1,0,0,1,28,0,0,0
1,0,0,4,9,34,0,0
1,0,0,2,19,11,0,0
1,0,0,2,18,0,0,0
1,0,0,3,13,18,0,0
1,0,1,10,42,7,0,0
1,0,8,19,28,6,5,0
1,0,0,5,39,16,0,0
1,0,0,1,33,6,0,0
1,0,0,7,38,13,0,0
1,0,0,3,31,10,0,0
1,0,0,13,37,6,0,0
1,0,0,2,10,20,0,0
1,0,0,2,36,4,0,0
1,0,2,11,38,9,0,0
1,0,0,3,6,28,0,0
1,0,0,1,23,5,0,0
1,0,0,5,25,9,0,0
1,0,0,1,0,15,0,0
1,0,0,2,27,5,0,0
1,0,0,1,36,0,0,0
1,0,0,7,33,14,0,0
1,0,0,8,36,7,0,0
1,0,2,15,19,42,7,0
1,0,0,6,22,14,0,0
1,0,0,9,24,25,0,0
1,0,1,8,26,8,0,0
1,0,0,4,36,11,0,0
1,0,5,15,29,6,2,0
1,0,0,0,31,0,0,0
1,0,0,2,19,18,0,0
1,0,0,0,36,0,0,0
1,0,0,2,29,7,0,0
1,0,0,3,28,6,0,0
1,0,0,8,9,37,0,0
1,0,0,12,48,9,0,0
1,0,0,1,16,14,0,0
1,0,0,8,35,10,0,0
1,0,0,3,35,17,0,0
1,0,0,12,46,5,0,0
1,0,2,11,47,7,0,0
1,0,3,12,43,10,0,0
1,0,0,3,38,4,0,0
1,0,0,3,27,8,0,0
1,0,0,3,27,16,0,0
1,0,0,2,9,15,0,0
1,0,0,3,26,7,0,0
1,0,0,1,35,0,0,0
1,0,0,0,25,0,0,0
1,0,0,0,29,0,0,0
1,0,0,9,25,5,0,0
1,0,2,7,21,29,5,0
1,0,0,9,28,26,0,0
1,0,0,1,7,17,0,0
1,0,1,8,26,5,0,0
1,0,0,4,21,13,0,0
1,0,0,5,33,8,0,0
1,0,1,10,26,6,0,0
1,0,0,2,40,0,0,0
1,0,0,1,38,0,0,0
1,0,0,1,0,20,0,0
1,0,0,4,8,25,0,0
1,0,0,3,18,9,0,0
1,0,0,5,26,14,0,0
1,0,0,2,36,16,0,0
1,0,0,3,17,13,0,0
1,0,3,15,43,8,0,0
1,0,0,4,15,30,0,0
1,0,2,12,47,6,1,0
1,0,1,9,33,7,0,0
1,0,0,7,31,6,0,0
1,0,0,2,33,7,0,0
1,0,4,11,45,8,2,0
1,0,0,5,20,8,0,0
1,0,0,1,29,0,0,0
1,0,0,5,19,11,0,0
1,0,0,7,25,20,0,0
1,0,0,0,34,0,0,0
1,0,0,1,30,0,0,0
1,0,0,0,20,13,0,0
1,0,0,8,39,12,0,0
1,0,0,1,17,20,0,0
1,0,0,2,22,2,0,0
1,0,0,9,21,8,0,0
1,0,0,5,8,45,0,0
1,0,0,3,34,6,0,0
1,0,1,7,18,5,0,0
1,0,0,2,25,15,0,0
1,0,0,2,27,1,0,0
1,0,0,6,26,26,0,0
1,0,0,3,19,6,0,0
1,0,0,0,27,0,0,0
1,0,0,4,10,10,0,0
1,0,0,2,36,6,0,0
1,0,0,7,37,19,0,0
1,0,0,3,12,24,0,0
1,0,0,11,25,8,0,0
1,0,0,2,31,7,0,0
1,0,0,1,16,12,0,0
1,0,0,7,24,8,0,0
1,0,0,6,23,3,0,0
1,0,0,8,30,5,0,0
1,0,0,8,42,5,0,0
1,0,3,12,35,6,2,0
1,0,0,7,32,3,0,0
1,0,2,9,26,19,1,0
1,0,1,13,41,9,0,0
1,0,0,10,27,28,0,0
1,0,1,15,28,4,0,0
1,0,0,4,35,3,0,0
1,0,0,14,36,7,0,0
1,0,4,17,28,5,2,0
1,0,0,8,32,4,0,0
1,0,2,21,17,4,1,0
1,0,5,15,41,14,2,0
1,0,1,13,39,14,2,0
1,0,1,10,40,7,0,0
1,0,0,6,39,7,1,0
1,0,1,5,28,22,1,0
1,0,7,14,34,5,2,0
1,0,0,5,24,2,0,0
1,0,0,7,23,19,1,0
1,0,0,9,23,4,0,0
1,0,0,10,25,4,0,0
1,0,0,10,24,12,0,0
1,0,0,5,23,4,0,0
1,0,0,7,28,3,0,0
1,0,0,8,22,6,0,0
1,0,0,6,23,14,0,0
1,0,0,4,33,2,0,0
1,0,0,5,33,8,0,0
1,0,2,12,36,9,1,0
1,0,0,6,41,9,0,0
1,0,0,9,24,25,0,0
1,0,1,14,40,10,0,0
1,0,0,9,34,17,0,0
1,0,0,4,29,10,0,0
1,0,0,10,26,3,0,0
1,0,0,9,38,4,0,0
1,0,0,11,35,3,0,0
1,0,0,7,33,19,0,0
1,0,1,11,17,45,2,0
1,0,2,9,21,41,1,0
1,0,0,6,40,9,0,0
1,0,0,3,18,23,0,0
1,0,0,7,31,13,2,0
1,0,0,11,34,7,0,0
1,0,1,8,29,4,1,0
1,0,0,9,37,5,0,0
1,0,0,2,21,2,0,0
1,0,0,7,26,14,0,0
1,0,0,3,31,3,0,0
1,0,0,5,16,1,0,0
1,0,0,3,26,1,0,0
1,0,0,2,17,22,0,0
1,0,0,13,34,5,0,0
1,0,0,11,34,6,0,0
1,0,2,11,28,20,4,0
1,0,0,2,12,12,0,0
1,0,0,6,22,23,0,0
1,0,0,7,34,14,0,0
1,0,1,10,35,22,0,0
1,0,0,6,30,17,0,0
1,0,2,16,37,16,0,0
1,0,4,13,38,12,2,0
1,0,0,9,34,6,0,0
1,0,0,9,28,2,0,0
1,0,2,7,28,19,1,0
1,0,2,14,45,8,0,0
1,0,0,6,31,16,0,0
1,0,0,9,27,35,0,0
1,0,0,3,24,18,0,0
1,0,0,3,27,16,0,0
1,0,0,5,16,11,0,0
1,0,0,4,19,9,0,0
1,0,0,8,29,3,0,0
1,0,0,6,23,6,0,0
1,0,0,3,27,2,0,0
1,0,1,15,39,14,0,0
1,0,0,6,21,7,0,0
1,0,0,4,43,12,1,0
1,0,1,6,27,13,2,0
1,0,0,8,31,6,0,0
1,0,1,6,25,5,2,0
1,0,0,2,28,5,0,0
1,0,1,8,35,5,0,0
1,0,0,4,32,8,0,0
1,0,0,7,25,13,0,0
1,0,0,8,29,21,0,0
1,0,1,14,36,20,2,0
1,0,1,19,32,6,0,0
1,0,0,13,29,3,0,0
1,0,1,4,14,36,4,0
1,0,0,2,23,21,0,0
1,0,1,14,25,5,0,0
1,0,0,7,32,4,0,0
1,0,0,11,35,15,0,0
1,0,1,13,44,8,0,0
1,0,1,7,34,13,1,0
1,0,0,8,42,6,1,0
1,0,0,10,43,9,0,0
1,0,0,16,44,11,0,0
1,0,0,6,24,4,0,0
1,0,1,10,26,7,2,0
1,0,4,14,38,20,2,0
1,0,0,4,32,10,0,0
1,0,1,6,41,11,1,0
1,0,0,5,23,13,0,0
1,0,0,7,24,5,0,0
1,0,0,7,38,9,0,0
1,0,0,8,21,9,0,0
1,0,0,7,23,8,0,0
1,0,0,1,7,18,0,0
1,0,0,3,18,3,0,0
1,0,0,5,26,18,0,0
1,0,1,7,21,29,2,0
1,0,1,6,31,8,1,0
1,0,0,8,30,23,0,0
1,0,2,9,28,23,1,0
1,0,0,8,31,6,0,0
1,0,1,18,40,10,0,0
1,0,2,14,21,4,2,0
1,0,0,12,27,5,0,0
1,0,0,7,28,5,0,0
1,0,0,6,31,7,0,0
1,0,0,6,28,24,0,0
1,0,0,6,29,33,0,0
1,0,0,3,29,11,1,0
1,0,2,5,25,17,2,0
1,0,0,4,10,22,0,0
1,0,0,2,23,3,0,0
1,0,0,8,32,3,0,0
1,0,0,7,20,15,0,0
1,0,0,6,36,5,0,0
1,0,0,6,27,13,0,0
1,0,0,9,41,15,0,0
1,0,1,7,40,5,1,0
1,0,0,4,25,5,0,0
1,0,1,8,36,15,1,0
1,0,1,9,28,4,1,0
1,0,0,9,23,5,0,0
1,0,0,9,41,7,0,0
1,0,0,6,34,3,0,0
1,0,0,6,29,3,0,0
1,0,0,5,19,14,0,0
1,0,1,7,15,15,0,0
1,0,0,3,14,10,0,0
1,0,1,6,30,12,1,0
1,0,0,2,16,24,0,0
1,0,0,5,21,20,0,0
1,0,4,13,33,32,2,0
1,0,2,18,41,11,2,0
1,0,0,10,28,25,0,0
1,0,5,22,29,4,1,0
1,0,0,8,32,3,0,0
1,0,1,12,31,4,1,0
1,0,0,12,31,3,0,0
1,0,0,9,41,3,0,0
1,0,0,4,29,23,0,0
1,0,0,11,32,22,0,0
1,0,2,9,31,21,2,0
1,0,0,5,29,11,0,0
1,0,1,5,32,12,1,0
1,0,0,3,9,13,0,0
1,0,0,2,18,7,0,0
1,0,1,8,23,7,1,0
1,0,0,6,26,3,0,0
1,0,0,7,36,4,0,0
1,0,1,10,41,7,0,0
1,0,0,13,41,6,0,0
1,0,0,9,25,16,0,0
1,0,0,5,32,6,0,0
1,0,0,4,25,2,0,0
1,0,0,11,31,5,0,0
1,0,1,10,38,5,1,0
1,0,0,5,26,2,0,0
1,0,0,1,25,1,0,0
1,0,0,4,14,24,0,0
1,0,1,4,23,20,0,0
1,0,0,7,39,7,0,0
1,0,0,2,16,11,0,0
1,0,0,2,26,21,1,0
1,0,1,6,30,15,1,0
1,0,1,11,26,36,2,0
1,0,3,16,35,30,0,0
1,0,0,6,22,21,0,0
1,0,1,20,38,4,0,0
1,0,6,12,33,6,3,0
1,0,1,12,40,4,0,0
1,0,0,5,43,10,0,0
1,0,0,10,29,23,0,0
1,0,0,7,36,22,0,0
1,0,3,14,43,8,2,0
1,0,0,4,29,15,0,0
1,0,1,4,18,32,0,0
1,0,0,2,19,4,0,0
1,0,1,12,41,0,0,0
1,0,1,5,30,24,1,0
1,0,0,7,32,6,0,0
1,0,0,3,15,16,0,0
1,0,0,6,31,5,0,0
1,0,0,3,26,11,0,0
1,0,0,7,25,3,0,0
1,0,1,15,44,9,0,0
1,0,0,8,29,6,0,0
1,0,0,8,25,9,0,0
1,0,0,5,31,4,0,0
1,0,0,4,26,8,0,0
1,0,0,11,45,5,0,0
1,0,0,6,30,5,0,0
1,0,2,11,23,4,1,0
1,0,0,10,34,5,0,0
1,0,0,2,15,9,0,0
1,0,1,7,42,8,0,0
1,0,0,2,25,17,0,0
1,0,2,6,25,25,2,0
1,0,0,11,32,11,0,0
1,0,3,13,34,30,2,0
1,0,1,11,39,8,0,0
1,0,0,17,31,7,1,0
1,0,3,17,27,4,1,0
1,0,1,16,43,8,2,0
1,0,0,9,29,1,0,0
1,0,0,12,29,3,0,0
1,0,4,14,29,40,2,0
1,0,0,7,32,19,0,0
1,0,1,6,33,11,1,0
1,0,0,8,36,12,0,0
1,0,0,4,33,10,0,0
1,0,0,5,18,12,0,0
1,0,0,7,19,17,0,0
1,0,0,8,44,11,0,0
1,0,0,3,23,5,0,0
1,0,0,8,26,0,0,0
1,0,1,11,28,5,0,0
1,0,0,6,19,15,0,0
1,0,0,9,24,14,0,0
1,0,0,7,36,7,0,0
1,0,0,13,39,9,0,0
1,0,0,9,30,5,0,0
1,0,0,6,36,10,0,0
1,0,0,2,19,20,0,0
1,0,0,2,36,5,0,0
1,0,0,3,19,5,0,0
1,0,0,3,14,14,3,0
1,0,0,1,12,12,0,0
